instance;num_vertices;relaxed_val;relaxed_time;survive_net_val;survive_net_time;gomory_hu_val;gomory_hu_time;perfect_matching_val;perfect_matching_time;short_cutting_val;short_cutting_time
../../../testInst/rg-128-q-5x5-W0.4.0003.ccpdp;256;671012;75;842114;520;0;300;854970;2;850475;0
../../../testInst/rg-128-q-5x5.0001.ccpdp;256;952023;73;1.24905e+06;12945;0;9336;1.40987e+06;3;1.29937e+06;0
../../../testInst/rg-128-q-5x5.0002.ccpdp;256;923201;77;1.26157e+06;12935;0;9008;1.37403e+06;3;1.21616e+06;0
../../../testInst/rg-128-q-5x5.0003.ccpdp;256;1.02938e+06;81;1.27884e+06;41715;0;32720;1.35572e+06;3;1.2992e+06;0
../../../testInst/rg-256-q-1x1.0001.ccpdp;512;1.38396e+06;329;1.84302e+06;503748;0;282401;2.06838e+06;19;1.87382e+06;0
../../../testInst/rg-256-q-1x1.0002.ccpdp;512;1.37902e+06;349;1.85234e+06;732360;0;578394;2.10672e+06;21;1.94427e+06;0
../../../testInst/rg-256-q-1x1.0003.ccpdp;512;1.33641e+06;353;1.80195e+06;1086005;0;915836;2.00671e+06;19;1.85952e+06;0
../../../testInst/rg-256-q-2x2-W0.1.0001.ccpdp;512;1.28772e+06;346;1.83251e+06;158618;0;93574;2.11238e+06;21;1.93746e+06;0
../../../testInst/rg-256-q-2x2-W0.1.0002.ccpdp;512;1.24962e+06;330;1.66257e+06;270252;0;147995;1.83076e+06;17;1.76382e+06;0
../../../testInst/rg-256-q-2x2-W0.1.0003.ccpdp;512;1.19084e+06;361;1.63408e+06;290720;0;201829;1.80419e+06;17;1.76892e+06;0
../../../testInst/rg-256-q-2x2-W0.2.0001.ccpdp;512;1.14466e+06;331;1.58273e+06;66167;0;29480;1.80502e+06;20;1.58334e+06;0
../../../testInst/rg-256-q-2x2-W0.2.0002.ccpdp;512;1.11079e+06;329;1.49373e+06;55514;0;23373;1.64911e+06;17;1.55105e+06;0
../../../testInst/rg-256-q-2x2-W0.2.0003.ccpdp;512;1.06178e+06;333;1.45638e+06;95437;0;40219;1.58687e+06;17;1.48026e+06;0
../../../testInst/rg-256-q-2x2-W0.3.0001.ccpdp;512;1.00158e+06;327;1.38489e+06;65981;0;29297;1.57939e+06;20;1.38542e+06;0
../../../testInst/rg-256-q-2x2-W0.3.0002.ccpdp;512;971937;335;1.30701e+06;75709;0;32682;1.44297e+06;17;1.35717e+06;0
../../../testInst/rg-256-q-2x2-W0.3.0003.ccpdp;512;929053;332;1.27434e+06;57371;0;26165;1.38852e+06;17;1.29522e+06;0
../../../testInst/rg-256-q-2x2-W0.4.0001.ccpdp;512;858473;327;1.18704e+06;66945;0;30056;1.35376e+06;20;1.1875e+06;0
../../../testInst/rg-256-q-2x2-W0.4.0002.ccpdp;512;833088;334;1.12029e+06;76742;0;33635;1.23683e+06;17;1.16328e+06;0
../../../testInst/rg-256-q-2x2-W0.4.0003.ccpdp;512;796322;338;1.09228e+06;58864;0;28478;1.19014e+06;17;1.11018e+06;0
../../../testInst/rg-256-q-2x2.0001.ccpdp;512;1.40216e+06;330;1.93469e+06;708948;0;537266;2.21905e+06;22;1.88123e+06;0
../../../testInst/rg-256-q-2x2.0002.ccpdp;512;1.35069e+06;348;1.83861e+06;557794;0;462724;2.07004e+06;18;1.95987e+06;0
../../../testInst/rg-256-q-2x2.0003.ccpdp;512;1.30684e+06;361;1.7546e+06;704315;0;562551;1.9336e+06;18;1.90734e+06;0
../../../testInst/rg-256-q-3x3-W0.1.0001.ccpdp;512;1.2107e+06;345;1.68011e+06;448342;0;375531;1.88073e+06;18;1.73701e+06;0
../../../testInst/rg-256-q-3x3-W0.1.0002.ccpdp;512;1.2609e+06;343;1.765e+06;261434;0;200805;2.00646e+06;20;1.83888e+06;0
../../../testInst/rg-256-q-3x3-W0.1.0003.ccpdp;512;1.30853e+06;344;1.72402e+06;501528;0;399697;1.91344e+06;18;1.79052e+06;0
../../../testInst/rg-256-q-3x3-W0.2.0001.ccpdp;512;1.07887e+06;363;1.55245e+06;55033;0;30140;1.72858e+06;18;1.56102e+06;0
../../../testInst/rg-256-q-3x3-W0.2.0002.ccpdp;512;1.1251e+06;338;1.56864e+06;42227;0;16341;1.76417e+06;19;1.61975e+06;0
../../../testInst/rg-256-q-3x3-W0.2.0003.ccpdp;512;1.18062e+06;344;1.66645e+06;92395;0;53329;1.8981e+06;21;1.63228e+06;0
../../../testInst/rg-256-q-3x3-W0.3.0001.ccpdp;512;944001;369;1.32684e+06;24178;0;12112;1.45119e+06;17;1.36995e+06;0
../../../testInst/rg-256-q-3x3-W0.3.0002.ccpdp;512;984462;715;1.40166e+06;19057;0;10349;1.56754e+06;19;1.42936e+06;0
../../../testInst/rg-256-q-3x3-W0.3.0003.ccpdp;512;1.03565e+06;327;1.47404e+06;26246;0;14231;1.66053e+06;19;1.49006e+06;0
../../../testInst/rg-256-q-3x3-W0.4.0001.ccpdp;512;809129;342;1.1373e+06;22460;0;11811;1.24389e+06;17;1.17425e+06;0
../../../testInst/rg-256-q-3x3-W0.4.0002.ccpdp;512;843820;322;1.20143e+06;16449;0;9398;1.3436e+06;19;1.22518e+06;0
../../../testInst/rg-256-q-3x3-W0.4.0003.ccpdp;512;887715;328;1.26348e+06;24228;0;13348;1.42332e+06;18;1.2772e+06;0
../../../testInst/rg-256-q-3x3.0001.ccpdp;512;1.32202e+06;344;1.80109e+06;345825;0;258833;2.02526e+06;19;1.84992e+06;0
../../../testInst/rg-256-q-3x3.0002.ccpdp;512;1.36153e+06;338;1.79462e+06;754318;0;637245;1.9788e+06;17;1.84033e+06;0
../../../testInst/rg-256-q-3x3.0003.ccpdp;512;1.36911e+06;344;1.90146e+06;567768;0;468960;2.16279e+06;20;1.8845e+06;0
../../../testInst/rg-256-q-4x4-W0.1.0001.ccpdp;512;1.27199e+06;336;1.782e+06;1621839;0;1488285;2.0388e+06;21;1.89354e+06;0
../../../testInst/rg-256-q-4x4-W0.1.0002.ccpdp;512;1.26979e+06;344;1.69211e+06;458270;0;300484;1.90622e+06;17;1.7923e+06;0
../../../testInst/rg-256-q-4x4-W0.1.0003.ccpdp;512;1.2665e+06;343;1.74865e+06;214739;0;148254;1.9563e+06;19;1.81758e+06;0
../../../testInst/rg-256-q-4x4-W0.2.0001.ccpdp;512;1.1488e+06;340;1.59708e+06;41158;0;24402;1.76739e+06;19;1.59216e+06;0
../../../testInst/rg-256-q-4x4-W0.2.0002.ccpdp;512;1.15976e+06;331;1.63056e+06;376341;0;248265;1.80107e+06;18;1.65964e+06;0
../../../testInst/rg-256-q-4x4-W0.2.0003.ccpdp;512;1.15854e+06;354;1.59986e+06;419492;0;332778;1.75751e+06;19;1.65865e+06;0
../../../testInst/rg-256-q-4x4-W0.3.0001.ccpdp;512;1.00796e+06;361;1.37667e+06;9632;0;5987;1.49478e+06;18;1.39397e+06;0
../../../testInst/rg-256-q-4x4-W0.3.0002.ccpdp;512;1.0201e+06;328;1.3372e+06;16292;0;9080;1.38154e+06;16;1.36637e+06;0
../../../testInst/rg-256-q-4x4-W0.3.0003.ccpdp;512;1.01859e+06;327;1.47136e+06;20149;0;10057;1.61865e+06;19;1.4449e+06;0
../../../testInst/rg-256-q-4x4-W0.4.0001.ccpdp;512;863959;344;1.18001e+06;9756;0;6433;1.28124e+06;17;1.19484e+06;0
../../../testInst/rg-256-q-4x4-W0.4.0002.ccpdp;512;874379;324;1.14889e+06;9804;0;6532;1.18689e+06;15;1.17535e+06;0
../../../testInst/rg-256-q-4x4-W0.4.0003.ccpdp;512;873080;325;1.26116e+06;10350;0;6562;1.3874e+06;19;1.23848e+06;0
../../../testInst/rg-256-q-4x4.0001.ccpdp;512;1.34334e+06;329;1.81384e+06;390229;0;298691;2.04489e+06;19;1.86325e+06;0
../../../testInst/rg-256-q-4x4.0002.ccpdp;512;1.30415e+06;329;1.71718e+06;540997;0;446018;1.87988e+06;17;1.82088e+06;0
../../../testInst/rg-256-q-4x4.0003.ccpdp;512;1.34554e+06;344;1.83992e+06;436183;0;351393;2.06452e+06;19;1.84972e+06;0
../../../testInst/rg-256-q-5x5-W0.1.0001.ccpdp;512;1.26862e+06;355;1.71179e+06;737459;0;651430;1.89826e+06;20;1.84257e+06;0
../../../testInst/rg-256-q-5x5-W0.1.0002.ccpdp;512;1.31376e+06;355;1.79699e+06;595451;0;520244;2.04602e+06;20;2.00066e+06;0
../../../testInst/rg-256-q-5x5-W0.1.0003.ccpdp;512;1.31365e+06;336;1.77121e+06;785897;0;514279;1.99843e+06;19;1.85157e+06;0
../../../testInst/rg-256-q-5x5-W0.2.0001.ccpdp;512;1.16118e+06;344;1.60103e+06;259522;0;198616;1.80766e+06;19;1.6486e+06;0
../../../testInst/rg-256-q-5x5-W0.2.0002.ccpdp;512;1.21732e+06;356;1.71994e+06;1489519;0;1195578;1.95922e+06;21;1.7897e+06;0
../../../testInst/rg-256-q-5x5-W0.2.0003.ccpdp;512;1.19921e+06;358;1.64185e+06;193846;0;111546;1.82317e+06;18;1.73592e+06;0
../../../testInst/rg-256-q-5x5-W0.3.0001.ccpdp;512;1.02293e+06;342;1.325e+06;28366;0;14524;1.35344e+06;15;1.33915e+06;0
../../../testInst/rg-256-q-5x5-W0.3.0002.ccpdp;512;1.08444e+06;344;1.46565e+06;15577;0;9196;1.5755e+06;17;1.44994e+06;0
../../../testInst/rg-256-q-5x5-W0.3.0003.ccpdp;512;1.05946e+06;339;1.4758e+06;45977;0;26255;1.63591e+06;18;1.4667e+06;0
../../../testInst/rg-256-q-5x5-W0.4.0001.ccpdp;512;878663;330;1.14123e+06;13444;0;9134;1.16676e+06;15;1.16511e+06;0
../../../testInst/rg-256-q-5x5-W0.4.0002.ccpdp;512;930687;327;1.24489e+06;7806;0;5522;1.3237e+06;16;1.25049e+06;0
../../../testInst/rg-256-q-5x5-W0.4.0003.ccpdp;512;908112;342;1.22326e+06;16776;0;11205;1.29346e+06;17;1.21812e+06;0
../../../testInst/rg-256-q-5x5.0001.ccpdp;512;1.33515e+06;323;1.85328e+06;1323699;0;1088106;2.08912e+06;20;1.85688e+06;0
../../../testInst/rg-256-q-5x5.0002.ccpdp;512;1.36139e+06;344;1.81797e+06;596470;0;507480;2.09431e+06;20;2.0261e+06;0
../../../testInst/rg-256-q-5x5.0003.ccpdp;512;1.38559e+06;344;1.85512e+06;1298552;0;818471;2.05648e+06;21;1.92972e+06;0
